object id,Region,CCG,Site name,Address ,Postcode ,longitude,latitude,certain or not,coordinate system,error
926,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Michael Herbert Hall,Michael Herbert Hall,SP2 0JS,-1.8654105,51.0789309,GEOMETRIC_CENTER,wgs84,
927,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Northlands Surgery,"Northlands Surgery, Calne",SN11 0HH,-2.0053444,51.4419075,GEOMETRIC_CENTER,wgs84,
928,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Pewsey Surgery,18 High St,SN9 5AQ,-72.9315386,41.3065169,ROOFTOP,wgs84,
929,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Ramsbury Surgery,"Whittonditch Road, Ramsbury, Wiltshire",SN8 2QT,-1.5952356,51.4450961,GEOMETRIC_CENTER,wgs84,
930,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Rowden Medical Partnership,"Rowden Hill, Chippenham",SN15 2SB,-2.1246864,51.4546061,GEOMETRIC_CENTER,wgs84,
931,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Salisbury Cathedral,6 The Close,SP1 2EF,-98.6105607,29.5991156,ROOFTOP,wgs84,
932,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG","Salisbury Plain Health Centre, Larkhill",Willoughby Road,SP4 8QY,-76.533582,39.3799352,GEOMETRIC_CENTER,wgs84,
933,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Somer Centre,"Somer Centre, Gullick Tyning, Midsomer Norton ",BA3 2UH,-2.4759384,51.2875479,GEOMETRIC_CENTER,wgs84,
934,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Spencers Sports and Social Club ,"Beanacre Road, Melksham, Wiltshire",SN12 8AG,-2.1432553,51.3827908,GEOMETRIC_CENTER,wgs84,
935,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Steam Museum,"Fire Fly Avenue (off Kemble Drive), Swindon",SN2 2EY,-1.797941,51.562518,GEOMETRIC_CENTER,wgs84,
936,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Steam Museum Priory Road Medical Centre,"Fire Fly Avenue, Swindon",SN2 2EY,-1.794969,51.5637586,GEOMETRIC_CENTER,wgs84,
937,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Stockwood Medical Centre,Hollway Road,BS14 8PT ,-0.1184111,51.5570443,GEOMETRIC_CENTER,wgs84,
938,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG","The White Horse Health Centre, ","Mane Way, Westbury, Wiltshire",BA13 3FQ,-2.1998483,51.2563475,GEOMETRIC_CENTER,wgs84,
939,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Tidworth Leisure Centre,Tidworth Leisure Centre,SP9 7QN,-1.6605277,51.2372486,GEOMETRIC_CENTER,wgs84,
940,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",West View Surgery,"9 Park Rd, Keynsham, Bristol",BS31 1BX,-2.5023593,51.4123544,ROOFTOP,wgs84,
941,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Brockway Medical Centre ,"Brockway Medical Centre, 8 Brockway, Nailsea",BS48 1BZ,-2.754862,51.433531,ROOFTOP,wgs84,
942,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Christchurch Medical Centre ,"Downend Health Group, Christchurch Surgery, North Street, Downend, Bristol  ",BS16 5SG,-2.505606,51.4854409,GEOMETRIC_CENTER,wgs84,
943,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Clifton College Preparatory School Hall,Northcote Road,BS8 3HB,-0.1656531,51.4571892,GEOMETRIC_CENTER,wgs84,
944,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",East trees health centre,100A Fishponds Road,BS5 6SA,-2.5617381,51.4707967,ROOFTOP,wgs84,
945,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Fishponds Family Practice,Beechwood Road,BS16 3TD,-84.2890763,39.1348158,GEOMETRIC_CENTER,wgs84,
946,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Horfield Health Centre,"Lockleaze Road, Horfield, Bristol ",BS7 9RR,-2.5753561,51.4900059,GEOMETRIC_CENTER,wgs84,
947,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Kingswood Health Centre,"Alma Road, Kingswood, Bristol,",BS15 4EJ,-2.499724,51.4627329,GEOMETRIC_CENTER,wgs84,
948,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Knowle West Healthy Living Centre,2 Downton Road,BS4 1WH,-76.7037713,39.2405017,GEOMETRIC_CENTER,wgs84,
949,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Lodgeside Surgery ,"22 Lodgeside Avenue, Bristol ",BS15 1WW,-2.5171385,51.4680565,ROOFTOP,wgs84,
950,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Marksbury Road,"14-4, Marksbury Rd, Bristol",BS3 5JL,-2.5901721,51.4345966,ROOFTOP,wgs84,
951,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Portishead Medical Group,"Victoria Square, Portishead",BS20 6AQ,-2.76765,51.4824483,GEOMETRIC_CENTER,wgs84,
952,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Pudding Pie Lane,"Pudding Pie Lane, Langford",BS40 5EL,-2.7862309,51.3412086,GEOMETRIC_CENTER,wgs84,
953,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Riverbank ,"Walford Avenue, Worle, Weston-super-Mare",BS22 7YZ,-2.9040486,51.3654549,GEOMETRIC_CENTER,wgs84,
954,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Shirehampton Group Practice,"Pembroke Rd, Shirehampton, Bristol ",BS11 9SB,-2.6764016,51.4888176,GEOMETRIC_CENTER,wgs84,
955,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",The Greenway Cntre,"Grenway Centre, Doncaster Road, Bristol",BS10 5PY,-2.6088281,51.4996423,GEOMETRIC_CENTER,wgs84,
956,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",West Walk Surgery,"21 West Walk, Yate, Bristol",BS37 4AX,-2.4142113,51.5405066,ROOFTOP,wgs84,
957,South West,"NHS Bristol, North Somerset and South Gloucestershire CCG",Wingfield Surgery,Wingfield Surgery, BA14 9EN,-96.768738,32.916181,ROOFTOP,wgs84,
958,South West,NHS Devon CCG,"Abbey Surgery, Tavistock ","28 Plymouth Road, Tavistock",PL19 8BU,-4.1481834,50.5479954,ROOFTOP,wgs84,
959,South West,NHS Devon CCG,Culm Valley Integrated Centre for Health,"Willand Road, Cullompton",EX15 1FE,-3.3929364,50.862018,GEOMETRIC_CENTER,wgs84,
960,South West,NHS Devon CCG,Exminster Limes Surgery,"Church Stile, Exminster, Devon",EX6 8DF,-3.494036,50.6791345,GEOMETRIC_CENTER,wgs84,
961,South West,NHS Devon CCG,Exmouth Tennis Centre,"Withycombe Village Rd, Exmouth",EX8 3AE,-3.4013444,50.6283059,GEOMETRIC_CENTER,wgs84,
962,South West,NHS Devon CCG,Lords Meadow Leisure Centre,"Lords Meadow Industrial Estate, Commercial Road",EX17 1ER,-3.6445857,50.7907299,GEOMETRIC_CENTER,wgs84,
963,South West,NHS Devon CCG,Okehampton Medical Centre,"East Street, Okehampton",EX20 1AY,-3.9991866,50.7395725,GEOMETRIC_CENTER,wgs84,
964,South West,NHS Devon CCG,Seaton ,"Seaton Hospital, Valley View Close, Seaton",EX12 2UU,-3.071568,50.7119707,GEOMETRIC_CENTER,wgs84,
965,South West,NHS Devon CCG,Sherborne House,Kingsteignton Road,TQ12 2PF,-3.6071536,50.5329199,GEOMETRIC_CENTER,wgs84,
966,South West,NHS Devon CCG,St Thomas Health Centre,"Cowick Street, St Thomas, Exeter",EX4 1HJ,-3.5423279,50.7159551,GEOMETRIC_CENTER,wgs84,
967,South West,NHS Devon CCG ,Barnstaple Leisure,"Seven Brethren Bank, Sticklepath, Barnstaple",EX31 2AP,-4.0585996,51.0737786,ROOFTOP,wgs84,
968,South West,NHS Devon CCG ,Dawlish Community Hospital,Barton Terrace,EX7 9QH ,-97.7756713,30.2617047,ROOFTOP,wgs84,
969,South West,NHS Devon CCG ,English Riveria Centre,"Chesnut Avenue, Torquay",TQ2 5LZ,-3.5399795,50.4652142,GEOMETRIC_CENTER,wgs84,
970,South West,NHS Devon CCG ,Glenside Surgery,"Glenside Rise, Plympton",PL7 4DR,-4.0483988,50.3924661,GEOMETRIC_CENTER,wgs84,
971,South West,NHS Devon CCG ,Holsworthy Medical Centre,"Dobles Lane, Holsworthy",EX22 6GH,-4.3507934,50.81797,GEOMETRIC_CENTER,wgs84,
972,South West,NHS Devon CCG ,Moorhayes Community Centre,"Lea Road, Tiverton",EX16 6SU,-3.4803501,50.9154758,GEOMETRIC_CENTER,wgs84,
973,South West,NHS Devon CCG ,Mount Pleasant Health Centre,"Mount Pleasant Road, Exeter",EX4 7BW,-3.5151681,50.7323902,GEOMETRIC_CENTER,wgs84,
974,South West,NHS Devon CCG ,Pavillions,"Millbay Rd, Plymouth ", PL1 3LF,-4.1528594,50.3679673,GEOMETRIC_CENTER,wgs84,
975,South West,NHS Devon CCG ,St Bonafice,"Old Ashburton Road, Buckfast",TQ13 7JJ,,,,,
976,South West,NHS Devon CCG ,St Leonards Medical Practice,"Athelstan Road, Exeter",EX1 1SB,-3.5225717,50.7236281,GEOMETRIC_CENTER,wgs84,
977,South West,NHS Devon CCG ,The Staddy,"144 Staddiscombe Road, Plymouth",PL9 9LT,-4.0821823,50.3461626,ROOFTOP,wgs84,
978,South West,NHS Dorset CCG,Beaufort Rd Surgery,"21 Beaufort Road, Southbourne",BH6 5AJ,-1.8144571,50.7283648,ROOFTOP,wgs84,
979,South West,NHS Dorset CCG,Bridport Medical Centre,"West Allington, Bridport",DT6 5BN,-2.7674913,50.7343446,GEOMETRIC_CENTER,wgs84,
980,South West,NHS Dorset CCG,Christchurch Medical Practice,"1 Purewell Cross Road, Christchurch",BH23 3AF,-1.760562,50.7365714,ROOFTOP,wgs84,
981,South West,NHS Dorset CCG,COVID Vaccine Clinic ,"COVID Vaccine Clinic, Poole Harbour Commissioner, 20 New Quay Road, Poole",BH15 4AF,-1.9929523,50.710556,ROOFTOP,wgs84,
982,South West,NHS Dorset CCG,Digby Hall,Hound Street,DT9 3AA,-111.6774718,41.030378,GEOMETRIC_CENTER,wgs84,
983,South West,NHS Dorset CCG,East Way Clinic,"East Way, Bournemouth",BH8 9PU,-1.8558897,50.7483869,GEOMETRIC_CENTER,wgs84,
984,South West,NHS Dorset CCG,Heatherview Medical Centre,"Alder Park, Poole, Dorset",BH12 4AY,-1.911986,50.7380078,GEOMETRIC_CENTER,wgs84,
985,South West,NHS Dorset CCG,Marine & Oakridge Partnership,29 Belle Vue Road,BH6 3DB,-71.1738384,42.3851679,ROOFTOP,wgs84,
986,South West,NHS Dorset CCG,St Leonards Hospital,"Ringwood Rd, Ringwood",BH24 2RR,-88.2973261,42.3919603,GEOMETRIC_CENTER,wgs84,
987,South West,NHS Dorset CCG,Sturminster Newton Medical Centre,"Old Market Hill,  ",DT10 1QU,-2.3043622,50.9280206,GEOMETRIC_CENTER,wgs84,
988,South West,NHS Dorset CCG,Talbot Medical Centre,"63 Kinson Road, Bournemouth",BH10 4BX,-1.9087077,50.7488642,ROOFTOP,wgs84,
989,South West,NHS Dorset CCG,The Atrium Health Centre ,7 Weymouth Avenue,DT1 1QR,-71.1512825,42.26664,ROOFTOP,wgs84,
990,South West,NHS Dorset CCG,The Blandford group Practice,Whitecliff Surgery,DT11 7BH,-2.165781,50.8589421,GEOMETRIC_CENTER,wgs84,
991,South West,NHS Dorset CCG,The Hamworthy Club,"Magna Road, Wimborne",BH21 3AP,-1.9384155,50.7749764,GEOMETRIC_CENTER,wgs84,
992,South West,NHS Dorset CCG,Wareham Hospital ,"Streche Road,  Wareham, Dorset",BH20 4QQ,-2.1150544,50.6863242,GEOMETRIC_CENTER,wgs84,
993,South West,NHS Dorset CCG,Westbourne Medical centre,"Milburn Road, Westbourne, Bournemouth",BH4 9HJ,-1.9021376,50.7235356,GEOMETRIC_CENTER,wgs84,
994,South West,NHS Dorset CCG,Weymouth Community Hospital,"Melcombe Ward, Weymouth Community Hospital, 3 Melcombe Ave, Weymouth",DT4 7TB,-2.4507964,50.6212314,ROOFTOP,wgs84,
995,South West,NHS Gloucestershire CCG,Beeches Green Health Centre,"Beeches Green Health Centre, Stroud  Gloucestershire ",GL5 4BH,-2.2202565,51.7473003,ROOFTOP,wgs84,
996,South West,NHS Gloucestershire CCG,Cheltenham East Community Fire Station,"Keynsham Rd, Cheltenham",GL53 7PX,-2.0681758,51.8931345,GEOMETRIC_CENTER,wgs84,
997,South West,NHS Gloucestershire CCG,Churchdown Community Centre,"Parton Road, Churchdown, Gloucester",GL3 2JH,-2.1767721,51.8854458,GEOMETRIC_CENTER,wgs84,
998,South West,NHS Gloucestershire CCG,Cinderford Health Centre,"The Health Centre, Dockham Rd, Cinderford ",GL14 2AN,-2.4956209,51.8227571,ROOFTOP,wgs84,
999,South West,NHS Gloucestershire CCG,Cirencester Hospital,"Cirencester Hospital, Tetbury Road, Cirencester",GL7 1UY,-1.9760718,51.7125154,GEOMETRIC_CENTER,wgs84,
1000,South West,NHS Gloucestershire CCG,North Cotswolds Hospital,"Stow Road, Moreton-in-Marsh",GL56 0DS,-1.7043805,51.9861416,GEOMETRIC_CENTER,wgs84,
1001,South West,NHS Gloucestershire CCG,Rosebank Surgery,"Rosebank Surgery, Stroud Road, Gloucester",GL1 5JQ,-2.2422132,51.852801,ROOFTOP,wgs84,
1002,South West,NHS Gloucestershire CCG,Rowcroft Medical Centre,"Rowcroft Retreat, Stroud, Gloucestershire ",GL5 3BE,-2.2191895,51.7459335,GEOMETRIC_CENTER,wgs84,
1003,South West,NHS Gloucestershire CCG,The Devereux Centre,"1st Floor, The Devereux Centre, Barton Road, Tewkesbury",GL20 5GJ,-2.1534187,51.992288,GEOMETRIC_CENTER,wgs84,
1004,South West,NHS Gloucestershire CCG,Vale Community Hospital,"Lister Road, Dursley",GL11 4BA,-2.3537348,51.6885827,GEOMETRIC_CENTER,wgs84,
1005,South West,NHS Kernow CCG,Bodmin Treatment Centre,"Bodmin Treatment Centre, Boundary Road, Bodmin ",PL31 2QT,-4.74307,50.4682168,GEOMETRIC_CENTER,wgs84,
1006,South West,NHS Kernow CCG,Bodriggy Surgery,Bodriggy Health Centre,TR27 4PB,-5.4128443,50.1871635,ROOFTOP,wgs84,
1007,South West,NHS Kernow CCG,Carlyon Health Hub,"Carlyon Road Health Hub, 14 Carlyon Road, St Austell ",PL25 4EG,-4.7836125,50.3388224,ROOFTOP,wgs84,
1008,South West,NHS Kernow CCG,Clays Practice,"The Health Centre, Victoria Road, Roche",PL26 8JF,114.1727377,22.2952193,ROOFTOP,gcj02,
1009,South West,NHS Kernow CCG,Falmouth Health Centre,"Falmouth Health Centre, Trescobeas Rd, Falmouth ",TR11 2LH,-5.0861055,50.1559556,GEOMETRIC_CENTER,wgs84,
1010,South West,NHS Kernow CCG,Helston Medical Centre,"Trelawny Road, Helston, Cornwall",TR13 8AU,-5.2691194,50.099159,GEOMETRIC_CENTER,wgs84,
1011,South West,NHS Kernow CCG,"Isles of Scilly Health Centre (deliver to mainland - Helston Medical Centre, Trelawney Road, Helston, TR13 8AU)","The Health Centre, St Mary's, via Helston Medical Centre, Trelawney Road, Helston",TR21 0HE,-5.2699979,50.0997098,GEOMETRIC_CENTER,wgs84,
1012,South West,NHS Kernow CCG,Narrowcliff Surgery,"Narrowcliff, Newquay",TR7 2QF,-5.0711454,50.4177944,GEOMETRIC_CENTER,wgs84,
1013,South West,NHS Kernow CCG,Pensilva Health Centre,School Road,PL14 5RP,-95.9361411,36.803808,ROOFTOP,wgs84,
1014,South West,NHS Kernow CCG,Redruth Health Centre,Forth Noweth,TR15 1AU,-5.2319115,50.2337792,GEOMETRIC_CENTER,wgs84,
1015,South West,NHS Kernow CCG,Truro Health Park,"Truro Health Park, Infirmary Hill, Truro",TR1 2JA,-5.0560925,50.2601438,GEOMETRIC_CENTER,wgs84,
1016,South West,NHS Kernow CCG ,Mount Hawke,Short Cross Road,TR48UE,-76.6643545,39.2060679,GEOMETRIC_CENTER,wgs84,
1017,South West,NHS Kernow CCG ,St Clare's Medical Centre,Sunnyside Surgery,TR18 3DX,-120.0057295,46.3235253,ROOFTOP,wgs84,
1018,South West,NHS Somerset CCG,College Way Surgery,Comeytrowe Centre,TA1 4TY,-3.1209781,51.0051433,GEOMETRIC_CENTER,wgs84,
1019,South West,NHS Somerset CCG,Dillington House,"Illminster, Ilminster",TA19 9DT,-2.911062,50.928494,APPROXIMATE,wgs84,
1020,South West,NHS Somerset CCG,Frome Medical Centre,"The Health Centre, Enos Way, Frome",BA11 2FH,-2.3116961,51.2377346,ROOFTOP,wgs84,
1021,South West,NHS Somerset CCG,Minehead Community Hospital ,"Luttrell Way, Minehead ",TA24 6DF,-3.4612754,51.1995309,GEOMETRIC_CENTER,wgs84,
1022,South West,NHS Somerset CCG,Mulberry Centre,"Berrow Health Campus Brent Road, Burnham-on-Sea",TA8 2JU,-2.9962224,51.2597025,GEOMETRIC_CENTER,wgs84,
1023,South West,NHS Somerset CCG,North Petherton Rugby Club,"Beggars Brook, Taunton Road, North Petherton, Bridgwater ",TA6 6NW,-3.0156929,51.0824459,ROOFTOP,wgs84,
1024,South West,NHS Somerset CCG,Shape Mendip,"Cannards Grave Road, Shepton Mallet",BA4 5BT,-2.5408541,51.1816902,GEOMETRIC_CENTER,wgs84,
1025,South West,NHS Somerset CCG,Taunton Vale Healthcare,"Lisieux Way, Taunton",TA1 2LB,-3.0791193,51.0138327,GEOMETRIC_CENTER,wgs84,
1026,South West,NHS Somerset CCG,The Gateway,"Addlewell Lane, The Gateway, Yeovil",BA20 1QN,-2.6293695,50.938282,GEOMETRIC_CENTER,wgs84,
1027,South West,NHS Somerset CCG,The Henhayes Centre,"South Street, Crewkerne",TA18 8DA,-2.7901941,50.8813961,GEOMETRIC_CENTER,wgs84,
1028,South West,NHS Somerset CCG,Wellington Community Hospital,"Bulford Lane, Wellington",TA21 8QQ,-3.2286946,50.9755075,GEOMETRIC_CENTER,wgs84,
1029,South West,NHS Somerset CCG,West Mendip Community Hospital,"Old Wells Rd, Glastonbury",BA6 8JD,-2.7035639,51.1552063,GEOMETRIC_CENTER,wgs84,
1030,South West,NHS Somerset CCG,Wincanton Community Hospital,"Dancing Lane, Wincanton",BA9 9DQ ,-2.4230623,51.0574193,GEOMETRIC_CENTER,wgs84,
1031,South West ,"NHS Bristol, North Somerset and South Gloucestershire CCG",Concord Medical Centre,"Braydon Ave, Little Stoke, Bristol",BS34 6BQ,-2.5549239,51.5301187,GEOMETRIC_CENTER,wgs84,
1032,South West ,"NHS Bristol, North Somerset and South Gloucestershire CCG",Severnview Family Practice ,"Eastland Road, Bristol",BS35 1DP,-2.5171505,51.6124964,GEOMETRIC_CENTER,wgs84,
